scene_id,building_id,dataset_version,description_model,free_min_x,free_min_y,free_min_z,free_centroid_x,free_centroid_y,free_centroid_z,free_voxel_count,free_bbox_volume,free_occupancy_density,free_centroid_distance,free_absolute_iou,free_translation_aligned_iou,free_bbox_dimension_mae,free_alignment_shift_x,free_alignment_shift_y,free_alignment_shift_z,free_alignment_shift_magnitude,free_normalized_add_cost,free_normalized_delete_cost,free_normalized_replace_cost,free_total_normalized_repair_cost,free_action_count,structured_min_x,structured_min_y,structured_min_z,structured_centroid_x,structured_centroid_y,structured_centroid_z,structured_voxel_count,structured_bbox_volume,structured_occupancy_density,structured_centroid_distance,structured_absolute_iou,structured_translation_aligned_iou,structured_bbox_dimension_mae,structured_alignment_shift_x,structured_alignment_shift_y,structured_alignment_shift_z,structured_alignment_shift_magnitude,structured_normalized_add_cost,structured_normalized_delete_cost,structured_normalized_replace_cost,structured_total_normalized_repair_cost,structured_action_count,delta_absolute_iou,delta_translation_aligned_iou,delta_bbox_dimension_mae,delta_centroid_distance,delta_alignment_shift_magnitude,delta_voxel_count,delta_bbox_volume,delta_occupancy_density,free_voxel_count_ratio,structured_voxel_count_ratio,delta_voxel_count_ratio,delta_shift_l1,delta_shift_l2,gt_min_x,gt_min_y,gt_min_z,gt_centroid_x,gt_centroid_y,gt_centroid_z,gt_voxel_count,gt_bbox_volume,gt_occupancy_density,free_position_grounding_loss,free_residual_intrinsic_geometry_error,structured_position_grounding_loss,structured_residual_intrinsic_geometry_error,delta_position_grounding_loss,delta_residual_intrinsic_geometry_error
v1:building_048,building_048,v1,gemini,-1,0,-1,5.471764705882353,4.588235294117647,4.021176470588236,850,1540,0.551948051948052,2.7387935619536496,0.222644376899696,0.3858742463393626,1.6666666666666667,-1,3,1,3.3166247903554,0.4097496706192358,0.5296442687747036,0.4492753623188406,1.38866930171278,36,-1,0,-1,5.5,3.819253438113949,4.0,1018,1386,0.7344877344877345,3.4961022511579203,0.2683797287651677,0.3711419753086419,2.0,0,4,1,4.123105625617661,0.3662714097496706,0.7075098814229249,0.4413702239789196,1.5151515151515151,27,0.0457353518654717,-0.014732271030720723,0.33333333333333326,0.7573086892042706,0.8064808352622608,168,-154,0.18253968253968256,1.1198945981554678,1.3412384716732544,0.22134387351778662,2,1.4142135623730951,-2,3,-2,5.0,7.242424242424242,4.504611330698287,759,2310,0.32857142857142857,0.16322986943966664,0.6141257536606374,0.10276224654347421,0.6288580246913581,-0.060467622896192424,0.014732271030720723
v1:building_048,building_048,v1,openai,-1,0,-1,4.0,3.1531531531531534,6.0,888,1320,0.6727272727272727,4.467474153682851,0.1590429275158339,0.3271555197421434,2.6666666666666665,0,3,-1,3.1622776601683795,0.4650856389986825,0.6350461133069829,0.5151515151515151,1.6152832674571804,29,-1,0,-1,4.0,3.066350710900474,6.0,844,1320,0.6393939393939394,4.547062503745615,0.1272855133614627,0.3226072607260726,2.6666666666666665,-1,3,-1,3.3166247903554,0.4848484848484848,0.5968379446640316,0.4426877470355731,1.5243741765480896,29,-0.031757414154371194,-0.00454825901607081,0.0,0.07958835006276477,0.1543471301870203,-44,0,-0.033333333333333326,1.1699604743083003,1.1119894598155469,-0.05797101449275344,1,1.0,-2,3,-2,5.0,7.242424242424242,4.504611330698287,759,2310,0.32857142857142857,0.1681125922263095,0.6728444802578566,0.1953217473646099,0.6773927392739274,0.027209155138300384,0.00454825901607081
v1:building_049,building_049,v1,claude,-1,0,-1,3.5,5.226130653266332,3.5,796,1400,0.5685714285714286,5.532979321682344,0.1760736196319018,0.2712201591511936,5.666666666666667,0,3,0,3.0,0.6351471900089206,0.3452274754683318,0.2417484388938447,1.2221231043710972,17,-5,-1,-5,-0.31443298969072164,3.463917525773196,-0.31443298969072164,776,1872,0.41452991452991456,10.628206438058704,0.0492256637168141,0.2800269905533063,4.0,4,4,4,6.928203230275509,0.6297948260481713,0.3220338983050847,0.2604817127564674,1.2123104371097235,23,-0.12684795591508768,0.008806831402112747,-1.666666666666667,5.0952271163763605,3.9282032302755088,-20,472,-0.15404151404151406,0.7100802854594113,0.6922390722569135,-0.017841213202497763,9,5.744562646538029,-2,3,-2,8.500446030330062,7.540588760035682,4.002676181980375,1121,3432,0.32663170163170163,0.09514653951929178,0.7287798408488064,0.23080132683649224,0.7199730094466936,0.13565478731720046,-0.008806831402112802
v1:building_049,building_049,v1,gemini,0,0,0,2.9902755267423013,5.307941653160454,5.9675850891410045,617,1001,0.6163836163836164,6.2615939740521425,0.1271076523994811,0.2069444444444444,5.333333333333333,0,3,0,3.0,0.7341659232827832,0.2845673505798394,0.1810883140053523,1.199821587867975,34,-1,0,-1,2.997755331088664,5.479236812570146,5.998877665544332,891,1620,0.55,6.2059324155054005,0.1510297482837528,0.2033492822966507,5.0,0,3,-2,3.605551275463989,0.6966993755575379,0.4915254237288136,0.2221231043710972,1.4103479036574489,44,0.023922095884271688,-0.003595162147793707,-0.33333333333333304,-0.05566155854674193,0.6055512754639891,274,619,-0.06638361638361634,0.5504014272970562,0.7948260481712757,0.24442462087421946,2,2.0,-2,3,-2,8.500446030330062,7.540588760035682,4.002676181980375,1121,3432,0.32663170163170163,0.0798367920449633,0.7930555555555556,0.052319534012897906,0.7966507177033493,-0.027517258032065395,0.0035951621477936513
v1:building_049,building_049,v1,openai,-6,0,-3,0.0,2.9626719056974458,0.0,509,819,0.6214896214896215,10.451618154983523,0.0570687418936446,0.1889132020423048,6.0,6,3,6,9.0,0.7689562890276539,0.2230151650312221,0.1828724353256021,1.174843889384478,19,-6,0,-3,0.0,2.9646569646569647,0.0,481,819,0.5873015873015873,10.450748830983596,0.0484293193717277,0.1884272997032641,6.0,5,3,6,8.366600265340756,0.7734165923282783,0.2024977698483497,0.1819803746654772,1.1578947368421053,20,-0.0086394225219169,-0.0004859023390406947,0.0,-0.0008693239999271185,-0.6333997346592444,-28,0,-0.03418803418803418,0.45405887600356826,0.42908117752007136,-0.024977698483496902,1,1.0,-2,3,-2,8.500446030330062,7.540588760035682,4.002676181980375,1121,3432,0.32663170163170163,0.1318444601486602,0.8110867979576952,0.1399979803315364,0.8115727002967359,0.008153520182876212,0.00048590233904066693
v1:building_050,building_050,v1,claude,-1,-1,-1,6.475890985324948,2.3647798742138364,4.5,954,2112,0.45170454545454547,3.6159748305980077,0.1347017318794098,0.3472962680883473,4.0,-1,4,1,4.242640687119285,0.4404907975460123,0.6110429447852761,0.4331288343558282,1.4846625766871169,33,-8,0,-6,0.0,3.7223443223443224,0.0,1365,2431,0.5614973262032086,9.75876152522603,0.0760118460019743,0.3268411442483262,3.333333333333333,6,3,5,8.366600265340756,0.3411042944785276,1.015950920245399,0.6576687116564417,2.014723926380368,21,-0.05868988587743548,-0.020455123840021072,-0.666666666666667,6.142786694628022,4.123959578221471,411,319,0.10979278074866311,1.1705521472392637,1.6748466257668713,0.5042944785276076,12,8.12403840463596,-2,3,-2,8.500613496932516,5.360736196319018,4.504294478527608,815,2156,0.3780148423005566,0.2125945362089375,0.6527037319116527,0.2508292982463519,0.6731588557516738,0.03823476203741441,0.020455123840021128
v1:building_050,building_050,v1,gemini,-1,0,-1,5.0,3.33792154163799,10.006882312456986,1453,2093,0.6942188246536073,6.828216959954189,0.146033350176857,0.2413793103448276,6.0,0,2,-2,2.8284271247461903,0.4588957055214724,1.2417177914110429,0.4306748466257669,2.1312883435582823,21,-1,0,-1,5.0,2.87893175074184,10.0,1685,2093,0.8050645007166747,6.972548123873716,0.1307100859339665,0.2382367508667657,6.0,0,3,-2,3.605551275463989,0.4098159509202454,1.4773006134969324,0.4282208588957055,2.3153374233128834,24,-0.015323264242890516,-0.003142559478061885,0.0,0.14433116391952705,0.7771241507177988,232,0,0.11084567606306739,1.7828220858895705,2.067484662576687,0.2846625766871167,1,1.0,-2,3,-2,8.500613496932516,5.360736196319018,4.504294478527608,815,2156,0.3780148423005566,0.09534596016797059,0.7586206896551724,0.10752666493279922,0.7617632491332342,0.012180704764828632,0.003142559478061857
v1:building_050,building_050,v1,openai,-1,0,-1,4.0,2.3702290076335877,11.0,1310,1650,0.793939393939394,8.449428697612477,0.1119832548403977,0.2149799885648942,7.666666666666667,9,3,-2,9.69535971483266,0.5386503067484663,1.1460122699386504,0.4269938650306748,2.111656441717791,16,-1,0,-1,4.0,2.1646090534979425,11.0,1215,1650,0.7363636363636363,8.5243733367055,0.114772103239978,0.1920140927774515,7.666666666666667,9,3,0,9.486832980505138,0.5987730061349693,1.0895705521472392,0.3521472392638037,2.0404907975460125,16,0.002788848399580296,-0.02296589578744271,0.0,0.0749446390930224,-0.20852673432752233,-95,0,-0.05757575757575761,1.607361963190184,1.49079754601227,-0.1165644171779141,2,2.0,-2,3,-2,8.500613496932516,5.360736196319018,4.504294478527608,815,2156,0.3780148423005566,0.1029967337244965,0.7850200114351058,0.0772419895374735,0.8079859072225485,-0.025754744187023004,0.02296589578744268
v1:building_051,building_051,v1,claude,-6,0,-6,-0.5757575757575758,3.0515151515151517,-0.5,660,1296,0.5092592592592593,11.646182822836488,0.0384210526315789,0.3109634551495017,5.0,9,3,5,10.723805294763608,0.6435643564356436,0.1462300076161462,0.3511043412033511,1.140898705255141,17,-6,0,-6,-0.49306930693069306,2.1762376237623764,-0.49306930693069306,505,1152,0.4383680555555556,11.857917876060641,0.0353075170842824,0.2136181575433912,5.333333333333333,9,8,6,13.45362404707371,0.7562833206397562,0.1408987052551409,0.2437166793602437,1.140898705255141,27,-0.0031135355472965004,-0.09734529760611049,0.33333333333333304,0.2117350532241531,2.729818752310102,-155,-144,-0.07089120370370372,0.5026656511805027,0.38461538461538464,-0.11805026656511802,6,5.0990195135927845,-2,3,-2,8.500380807311501,6.361766945925361,6.003808073115004,1313,3366,0.3900772430184195,0.2725424025179228,0.6890365448504983,0.1783106404591088,0.7863818424566088,-0.09423176205881398,0.09734529760611055
v1:building_051,building_051,v1,gemini,0,0,0,7.5,4.026008968609865,8.773991031390134,2230,3344,0.6668660287081339,3.7590478462701347,0.2272254935919639,0.4048374306106265,3.333333333333333,1,3,-3,4.358898943540674,0.2223914699162223,0.9207920792079208,0.3724295506473724,1.5156130997715156,26,0,0,0,8.5,2.8066801619433197,9.0,1976,2736,0.7222222222222222,4.649280401243703,0.1528215913073957,0.4669937555753791,2.333333333333333,0,3,-3,4.242640687119285,0.2025894897182026,0.7075399847677075,0.4006092916984006,1.3107387661843108,24,-0.0744039022845682,0.062156324964752596,-1.0,0.8902325549735686,-0.1162582564213892,-254,-608,0.05535619351408827,1.6984006092916983,1.504950495049505,-0.19345011424219338,1,1.0,-2,3,-2,8.500380807311501,6.361766945925361,6.003808073115004,1313,3366,0.3900772430184195,0.1776119370186626,0.5951625693893735,0.3141721642679834,0.5330062444246209,0.1365602272493208,-0.06215632496475265
v1:building_051,building_051,v1,openai,-6,0,-9,0.0,1.726078799249531,0.0,533,1976,0.26973684210526316,11.392619972655167,0.0318613750698714,0.2661179698216735,4.0,6,4,6,9.38083151964686,0.7044935262757045,0.1104341203351104,0.1462300076161462,0.9611576542269612,24,-5,0,-9,0.0,3.6840228245363766,0.0,1402,2090,0.6708133971291866,10.745813083603487,0.0663786331500392,0.370519939424533,4.666666666666667,8,3,6,10.44030650891055,0.4409748667174409,0.5087585681645087,0.2277227722772277,1.1774562071591774,14,0.0345172580801678,0.10440196960285947,0.666666666666667,-0.64680688905168,1.0594749892636912,869,114,0.4010765550239235,0.40594059405940597,1.0677837014470677,0.6618431073876617,3,2.23606797749979,-2,3,-2,8.500380807311501,6.361766945925361,6.003808073115004,1313,3366,0.3900772430184195,0.2342565947518021,0.7338820301783264,0.30414130627449376,0.629480060575467,0.06988471152269166,-0.10440196960285941
v1:building_052,building_052,v1,claude,-8,-4,-6,0.0,-1.3650416171224733,-0.023781212841854936,841,1547,0.5436328377504848,11.416591146685219,0.0,0.3942622950819672,2.0,6,7,4,10.04987562112089,0.4406976744186046,0.4186046511627907,0.5313953488372093,1.3906976744186046,15,-8,-4,-6,-0.5,-0.7,-0.5,680,1536,0.4427083333333333,11.622378976669927,0.0098360655737704,0.264367816091954,3.0,6,8,6,11.6619037896906,0.6255813953488372,0.4162790697674418,0.3744186046511628,1.416279069767442,20,0.0098360655737704,-0.12989447899001322,1.0,0.20578782998470757,1.6120281685697098,-161,-11,-0.10092450441715145,0.977906976744186,0.7906976744186046,-0.18720930232558142,3,2.23606797749979,-2,3,-2,7.0,5.341860465116279,6.005813953488372,860,2261,0.3803626713843432,0.3942622950819672,0.6057377049180328,0.25453175051818355,0.735632183908046,-0.13973054456378364,0.12989447899001316
v1:building_052,building_052,v1,gemini,0,0,0,7.5,3.648268398268398,9.0,1848,2432,0.7598684210526315,3.4761191248308814,0.1753472222222222,0.3313667649950835,2.0,0,3,-3,4.242640687119285,0.2162790697674418,1.3651162790697675,0.2732558139534883,1.8546511627906976,30,-9,0,-10,-0.5,3.5,-0.1724137931034483,2784,2880,0.9666666666666667,9.890042874614618,0.0752434346414871,0.3009639414494823,1.6666666666666667,7,2,5,8.831760866327848,0.0197674418604651,2.2569767441860464,0.7267441860465116,3.0034883720930234,13,-0.10010378758073511,-0.0304028235456012,-0.33333333333333326,6.413923749783737,4.589120179208563,936,448,0.20679824561403515,2.1488372093023256,3.2372093023255815,1.0883720930232559,16,10.677078252031311,-2,3,-2,7.0,5.341860465116279,6.005813953488372,860,2261,0.3803626713843432,0.15601954277286129,0.6686332350049164,0.2257205068079952,0.6990360585505178,0.06970096403513393,0.03040282354560131
v1:building_052,building_052,v1,openai,-1,1,-1,5.0,2.8914027149321266,9.0,1105,1365,0.8095238095238095,4.355444095217216,0.2011002444987775,0.2743190661478599,4.0,0,3,-2,3.605551275463989,0.5081395348837209,0.7930232558139535,0.2988372093023256,1.6,24,-1,0,-1,5.0,2.433609958506224,9.0,1446,1638,0.8827838827838828,4.628506356301413,0.1675949367088607,0.3501170960187353,3.6666666666666665,1,3,-1,3.3166247903554,0.3046511627906976,0.986046511627907,0.5290697674418605,1.819767441860465,25,-0.03350530778991681,0.07579802987087542,-0.3333333333333335,0.2730622610841973,-0.2889264851085893,341,273,0.07326007326007322,1.2848837209302326,1.6813953488372093,0.3965116279069767,2,1.4142135623730951,-2,3,-2,7.0,5.341860465116279,6.005813953488372,860,2261,0.3803626713843432,0.07321882164908239,0.7256809338521402,0.18252215930987462,0.6498829039812647,0.10930333766079223,-0.07579802987087547
v1:building_053,building_053,v1,claude,-1,0,-1,4.498942917547569,2.145877378435518,3.5010570824524314,473,960,0.49270833333333336,5.497092645515572,0.124223602484472,0.2569444444444444,4.666666666666667,3,7,1,7.681145747868608,0.6964102564102564,0.1815384615384615,0.3035897435897436,1.1815384615384616,21,0,0,0,4.5,3.017857142857143,3.5,448,720,0.6222222222222222,4.877701557998084,0.0532938564026646,0.2995433789954337,5.666666666666667,3,3,2,4.69041575982343,0.6635897435897435,0.123076923076923,0.3364102564102564,1.123076923076923,17,-0.07092974608180741,0.04259893455098929,1.0,-0.6193910875174877,-2.990729988045178,-25,-240,0.12951388888888887,0.48512820512820515,0.4594871794871795,-0.02564102564102566,5,4.123105625617661,-2,3,-2,8.0,6.263589743589743,4.503589743589743,975,2646,0.36848072562358275,0.1327208419599724,0.7430555555555556,0.2462495225927691,0.7004566210045663,0.1135286806327967,-0.04259893455098929
v1:building_053,building_053,v1,gemini,0,0,0,0.0,0.0,0.0,0,0,0.0,11.113724715619393,0.0,0.0,14.666666666666666,0,0,0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0.0,11.113724715619393,0.0,0.0,14.666666666666666,0,0,0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,-2,3,-2,8.0,6.263589743589743,4.503589743589743,975,2646,0.36848072562358275,0.0,1.0,0.0,1.0,0.0,0.0
v1:building_053,building_053,v1,openai,0,0,0,3.0,1.9565217391304348,7.0,437,735,0.5945578231292517,7.05569975008485,0.0753998476770754,0.1845637583892617,5.666666666666667,-1,3,-2,3.741657386773941,0.7743589743589744,0.2225641025641025,0.1856410256410256,1.1825641025641025,24,-4,0,-8,0.0,2.2036199095022626,0.0,663,1071,0.6190476190476191,10.038210778433927,0.0691906005221932,0.2160356347438752,5.666666666666667,8,6,4,10.770329614269007,0.7015384615384616,0.3815384615384615,0.2964102564102564,1.3794871794871797,29,-0.006209247154882205,0.03147187635461349,0.0,2.9825110283490766,7.028672227495067,226,336,0.02448979591836742,0.4482051282051282,0.68,0.23179487179487185,18,11.224972160321824,-2,3,-2,8.0,6.263589743589743,4.503589743589743,975,2646,0.36848072562358275,0.1091639107121863,0.8154362416107384,0.146845034221682,0.7839643652561248,0.03768112350949569,-0.03147187635461357
v1:building_054,building_054,v1,claude,0,0,0,3.5,3.798449612403101,3.4689922480620154,516,640,0.80625,4.9222022143416755,0.1256391526661797,0.2239872915011914,6.0,0,3,0,3.0,0.7248780487804878,0.2282926829268292,0.2624390243902439,1.215609756097561,32,0,0,-1,3.5,4.656565656565657,3.484848484848485,594,792,0.75,4.256423754847174,0.1697976878612716,0.2463433410315627,5.333333333333333,0,4,5,6.4031242374328485,0.6878048780487804,0.2673170731707317,0.2965853658536585,1.2517073170731707,20,0.044158535195091914,0.02235604953037129,-0.666666666666667,-0.6657784594945015,3.4031242374328485,78,152,-0.05625000000000002,0.5034146341463415,0.5795121951219512,0.07609756097560971,6,5.0990195135927845,-2,3,-2,5.0,7.741463414634146,6.004878048780488,1025,3060,0.3349673202614379,0.0983481388350117,0.7760127084988087,0.07654565317029108,0.7536566589684373,-0.021802485664720622,-0.022356049530371402
v1:building_054,building_054,v1,gemini,-1,0,-1,7.0,6.559191530317613,5.5,2078,3332,0.6236494597839136,2.377534153821088,0.2441860465116279,0.3181818181818182,2.333333333333333,-1,3,2,3.741657386773941,0.2692682926829268,1.2965853658536586,0.6565853658536586,2.222439024390244,45,0,0,0,7.0,5.420774647887324,5.502347417840376,1704,2700,0.6311111111111111,3.104534326938253,0.1901439162668992,0.3810728744939271,2.6666666666666665,-2,3,2,4.123105625617661,0.2653658536585366,0.9278048780487804,0.6439024390243903,1.8370731707317076,48,-0.0540421302447287,0.06289105631210895,0.3333333333333335,0.7270001731171649,0.3814482388437197,-374,-632,0.007461651327197449,2.0273170731707317,1.6624390243902438,-0.3648780487804879,1,1.0,-2,3,-2,5.0,7.741463414634146,6.004878048780488,1025,3060,0.3349673202614379,0.07399577167019028,0.6818181818181819,0.19092895822702793,0.6189271255060729,0.11693318655683765,-0.062891056312109
v1:building_054,building_054,v1,openai,0,0,0,5.0,3.21656050955414,4.0,628,792,0.7929292929292929,4.949169858762511,0.1781895937277263,0.2608695652173913,5.333333333333333,0,3,4,5.0,0.6663414634146342,0.2790243902439024,0.3336585365853659,1.2790243902439025,18,-6,0,-4,-0.3502824858757062,3.5847457627118646,0.0,708,1080,0.6555555555555556,9.053307942249416,0.0567073170731707,0.2467625899280575,4.333333333333333,5,3,9,10.723805294763608,0.6653658536585366,0.3560975609756097,0.3180487804878049,1.3395121951219513,22,-0.1214822766545556,-0.0141069752893338,-1.0,4.104138083486905,5.723805294763608,80,288,-0.13737373737373737,0.6126829268292683,0.6907317073170731,0.07804878048780484,10,7.0710678118654755,-2,3,-2,5.0,7.741463414634146,6.004878048780488,1025,3060,0.3349673202614379,0.082679971489665,0.7391304347826086,0.1900552728548868,0.7532374100719426,0.1073753013652218,0.014106975289333912
v1:building_055,building_055,v1,claude,-7,0,-7,0.0,2.9538087520259317,0.0,1234,2250,0.5484444444444444,11.52325415572933,0.0559340265328074,0.2888402625820569,4.0,6,8,6,11.6619037896906,0.614260666277031,0.3354763296317942,0.2460549386323787,1.195791934541204,28,-7,0,-7,0.0,4.146524733876017,0.0,1597,2925,0.545982905982906,11.031933806642568,0.0674411100354953,0.3018496654860291,3.0,6,3,9,11.224972160321824,0.5517241379310345,0.4850964348334307,0.3839859731151373,1.4208065458796026,65,0.0115070835026879,0.013009402903972178,-1.0,-0.49132034908676125,-0.4369316293687753,363,675,-0.002461538461538404,0.7212156633547633,0.9333722969023963,0.21215663354763303,8,5.830951894845301,-2,3,-2,7.0,8.195791934541203,7.503798947983635,1711,4940,0.3463562753036437,0.2329062360492495,0.711159737417943,0.2344085554505338,0.6981503345139709,0.0015023194012842855,-0.013009402903972123
v1:building_055,building_055,v1,gemini,-1,0,0,8.0,5.164218958611482,6.0,2247,3211,0.699781999377141,3.5287173284841162,0.2517394054395951,0.4060390763765542,2.333333333333333,0,3,3,4.242640687119285,0.3319696084161309,0.6452367036820573,0.4552893045002922,1.4324956165984803,33,0,0,0,8.0,4.666666666666667,6.0,2142,2652,0.8076923076923077,3.9643582623556117,0.1991907874260815,0.3904727535185853,3.333333333333333,0,3,3,4.242640687119285,0.3676212741087084,0.619520748100526,0.4552893045002922,1.4424313267095266,26,-0.0525486180135136,-0.015566322857968884,1.0,0.4356409338714955,0.0,-105,-559,0.10791030831516668,1.3132670952659264,1.2518994739918177,-0.061367621274108775,0,0.0,-2,3,-2,7.0,8.195791934541203,7.503798947983635,1711,4940,0.3463562753036437,0.15429967093695907,0.5939609236234458,0.19128196609250378,0.6095272464814148,0.036982295155544714,0.015566322857968995
v1:building_055,building_055,v1,openai,-6,0,-5,0.0,4.628755364806867,0.0,932,1716,0.5431235431235432,10.864195715357047,0.0517309988062077,0.2051983584131327,5.333333333333333,5,3,5,7.681145747868608,0.7369959088252483,0.2817066043249561,0.1969608416130917,1.2156633547632962,17,-6,0,-5,-0.5,3.3529411764705883,-0.5,680,1200,0.5666666666666667,11.99016267882505,0.0355132091814638,0.1949025487256371,6.666666666666667,5,8,8,12.36931687685298,0.7720631209818819,0.1694915254237288,0.1706604324956166,1.1122150789012273,14,-0.0162177896247439,-0.010295809687495605,1.333333333333334,1.1259669634680023,4.688171128984373,-252,-516,0.02354312354312349,0.5447106954997077,0.39742840444184685,-0.1472822910578609,8,5.830951894845301,-2,3,-2,7.0,8.195791934541203,7.503798947983635,1711,4940,0.3463562753036437,0.15346735960692498,0.7948016415868673,0.15938933954417328,0.8050974512743629,0.005921979937248301,0.01029580968749566
v1:building_056,building_056,v1,claude,0,0,0,5.492173913043478,2.497391304347826,3.506086956521739,575,576,0.9982638888888888,3.631324332422173,0.1857777777777777,0.3488372093023256,5.0,0,3,4,5.0,0.5454545454545454,0.303030303030303,0.4334650856389986,1.2819499341238472,18,-1,-1,-1,5.514423076923077,2.1538461538461537,3.5,832,1120,0.7428571428571429,3.904930140564824,0.1470800288392213,0.3225270157938487,3.6666666666666665,0,4,4,5.656854249492381,0.4888010540184453,0.5849802371541502,0.3847167325428195,1.458498023715415,24,-0.0386977489385564,-0.02631019350847691,-1.3333333333333335,0.2736058081426509,0.6568542494923806,257,544,-0.25540674603174596,0.7575757575757576,1.0961791831357048,0.33860342555994727,1,1.0,-2,3,-2,6.500658761528327,5.355731225296442,5.5059288537549405,759,2016,0.37648809523809523,0.16305943152454788,0.6511627906976745,0.17544698695462738,0.6774729842061513,0.012387555430079494,0.026310193508476853
v1:building_056,building_056,v1,gemini,0,0,0,0.0,0.0,0.0,1,1,1.0,10.062687207404467,0.0,0.0013175230566534,12.666666666666666,0,3,0,3.0,0.9986824769433466,0.0,0.0013175230566534,1.0,1,0,0,0,0.0,0.0,0.0,1,1,1.0,10.062687207404467,0.0,0.0013175230566534,12.666666666666666,0,3,0,3.0,0.9986824769433466,0.0,0.0013175230566534,1.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0013175230566534915,0.0013175230566534915,0.0,0,0.0,-2,3,-2,6.500658761528327,5.355731225296442,5.5059288537549405,759,2016,0.37648809523809523,0.0013175230566534,0.9986824769433466,0.0013175230566534,0.9986824769433466,0.0,0.0
v1:building_056,building_056,v1,openai,-1,0,-1,5.0,2.8374501992031873,9.0,1255,1911,0.6567242281527996,4.560948280780576,0.1397849462365591,0.3120521172638436,3.333333333333333,-1,3,-3,4.358898943540674,0.3689064558629776,1.0223978919631094,0.2898550724637681,1.681159420289855,26,-1,0,-1,5.0,2.695111847555924,9.0,1207,1911,0.6316064887493459,4.641056492522186,0.1318364997121474,0.3203492276695769,3.333333333333333,-1,3,-3,4.358898943540674,0.3715415019762846,0.9617918313570488,0.2384716732542819,1.5718050065876152,15,-0.007948446524411706,0.008297110405733332,0.0,0.08010821174161009,0.0,-48,0,-0.025117739403453743,1.6534914361001318,1.5902503293807642,-0.06324110671936767,0,0.0,-2,3,-2,6.500658761528327,5.355731225296442,5.5059288537549405,759,2016,0.37648809523809523,0.17226717102728448,0.6879478827361565,0.18851272795742952,0.679650772330423,0.01624555693014504,-0.008297110405733443
v1:building_057,building_057,v1,claude,0,0,0,2.5,2.5,2.5,216,216,1.0,5.5772738606576455,0.0984393757503001,0.1821705426356589,7.0,0,3,3,4.242640687119285,0.7982832618025751,0.1072961373390558,0.1816881258941344,1.0872675250357653,13,-1,0,-1,2.5,1.6666666666666667,2.5,144,384,0.375,6.30257563498869,0.0394574599260172,0.1285140562248996,5.666666666666667,1,3,1,3.3166247903554,0.8626609442060086,0.0686695278969957,0.1373390557939914,1.0686695278969958,10,-0.058981915824282895,-0.05365648641075932,-1.333333333333333,0.7253017743310446,-0.926015896763885,-72,168,-0.625,0.3090128755364807,0.20600858369098712,-0.10300429184549359,3,2.23606797749979,-2,3,-2,5.0,7.253218884120171,4.0042918454935625,699,2145,0.3258741258741259,0.08373116688535881,0.8178294573643411,0.08905659629888238,0.8714859437751004,0.005325429413523569,0.05365648641075926
v1:building_057,building_057,v1,gemini,-5,0,-4,-0.5056179775280899,3.512359550561798,-0.48314606741573035,445,640,0.6953125,8.027637067666113,0.0495412844036697,0.2448313384113166,4.333333333333333,4,3,6,7.810249675906654,0.6781115879828327,0.3147353361945637,0.2632331902718169,1.256080114449213,23,-1,0,-1,3.5,3.5,2.5,448,640,0.7,4.31271908991702,0.133399209486166,0.2453854505971769,4.333333333333333,0,3,3,4.242640687119285,0.6766809728183119,0.3175965665236051,0.2861230329041488,1.2804005722460658,21,0.08385792508249629,0.0005541121858602949,0.0,-3.714917977749093,-3.567608988787369,3,0,0.004687499999999956,0.6366237482117311,0.6409155937052933,0.0042918454935622075,7,5.0,-2,3,-2,5.0,7.253218884120171,4.0042918454935625,699,2145,0.3258741258741259,0.1952900540076469,0.7551686615886835,0.11198624111101091,0.7546145494028231,-0.08330381289663599,-0.0005541121858603226
v1:building_057,building_057,v1,openai,0,-1,-1,4.000859845227859,3.879621668099742,6.034393809114359,1163,1386,0.8391053391053391,4.062111914696086,0.16375,0.3309506790564689,2.333333333333333,0,3,-2,3.605551275463989,0.3376251788268956,1.0014306151645207,0.5965665236051502,1.9356223175965663,17,0,0,0,4.001291989664082,3.635658914728682,5.992248062015504,774,1053,0.7350427350427351,4.246896247951097,0.1534847298355521,0.3116651825467498,2.6666666666666665,-1,3,-2,3.741657386773941,0.4992846924177396,0.6065808297567954,0.3791130185979971,1.4849785407725322,17,-0.01026527016444792,-0.019285496509719113,0.3333333333333335,0.18478433325501165,0.13610611130995176,-389,-333,-0.10406260406260404,1.6638054363376251,1.1072961373390557,-0.5565092989985694,1,1.0,-2,3,-2,5.0,7.253218884120171,4.0042918454935625,699,2145,0.3258741258741259,0.1672006790564689,0.6690493209435311,0.1581804527111977,0.6883348174532502,-0.009020226345271193,0.019285496509719113
