scene_id,dataset_version,building_id,condition,evaluation_status,absolute_iou,translation_aligned_iou,absolute_f1,translation_aligned_f1,bbox_dimension_mae,centroid_distance,diagnostic_aligned_iou_10,material_aware_iou,exact_position_material_f1,material_set_precision,material_set_recall,material_set_f1,material_histogram_similarity,dominant_material_accuracy,add_count,delete_count,replace_count,normalized_add_cost,normalized_delete_cost,normalized_replace_cost,total_normalized_repair_cost,alignment_shift_magnitude,alignment_shift_x,alignment_shift_y,alignment_shift_z,bbox_depth_error,bbox_height_error,bbox_width_error,description_model,empty_build,executor_status,failure_as_zero,overlap_position_material_agreement,representation,unsupported_command_rate
v1:building_083,v1,building_083,free_form_openai,success,0.1288244766505636,0.3135540287320424,0.2282453637660484,0.4774132192106515,3.6666666666666665,,0.3135540287320424,0.0052581261950286,0.0104612458392772,1.0,0.8571428571428571,0.923076923076923,0.589712515929101,0,577,522,173,0.5347544022242817,0.4837812789620018,0.1603336422613531,1.1788693234476366,4.358898943540674,-1.0,3.0,-3.0,2.0,0.0,-9.0,openai,False,success,False,0.0458333333333333,free_form,0.0
v1:building_083,v1,building_083,structured_openai,success,0.114334470989761,0.2837483617300131,0.2052067381316998,0.4420622766717713,3.6666666666666665,,0.2837483617300131,0.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.6319887943381919,0,646,447,197,0.5987025023169601,0.4142724745134383,0.1825764596848934,1.195551436515292,4.358898943540674,-1.0,3.0,-3.0,2.0,0.0,-9.0,openai,False,success,False,0.0,structured,0.0
v1:building_083,v1,building_083,free_form_claude,success,0.0374581939799331,0.2280285035629453,0.0722114764667956,0.3713733075435204,7.0,,0.2280285035629453,0.0091086532205595,0.0180528691166989,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4315259735159674,0,791,184,264,0.7330861909175163,0.1705282669138091,0.2446709916589434,1.1482854494902688,8.366600265340756,5.0,3.0,6.0,-9.0,2.0,-10.0,claude,False,success,False,0.25,free_form,0.0
v1:building_083,v1,building_083,structured_claude,success,0.0797679477882523,0.2135289323553382,0.147750167897918,0.3519140362659503,7.0,,0.2135289323553382,0.0376306620209059,0.0725319006044325,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4805171907140758,0,817,148,237,0.7571825764596849,0.1371640407784986,0.2196478220574606,1.113994439295644,3.741657386773941,-1.0,3.0,2.0,-9.0,2.0,-10.0,claude,False,success,False,0.4909090909090909,structured,0.0
v1:building_083,v1,building_083,free_form_gemini,success,0.1741753821399839,0.2898806893504198,0.2966769441589585,0.4494689962315861,3.0,,0.2898806893504198,0.0041279669762641,0.0082219938335046,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.369281137929645,0,423,1184,614,0.392029657089898,1.097312326227989,0.5690454124189064,2.0583873957367933,3.605551275463989,2.0,3.0,0.0,5.0,0.0,-4.0,gemini,False,success,False,0.0277136258660508,free_form,0.0
v1:building_083,v1,building_083,structured_gemini,success,0.167547783651891,0.358731661145291,0.2870080111459421,0.5280390107976316,3.333333333333333,,0.358731661145291,0.0041972717733473,0.0083594566353187,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.3906332748576724,0,321,1034,514,0.2974976830398517,0.958294717330862,0.4763670064874884,1.732159406858202,3.605551275463989,0.0,3.0,-2.0,5.0,1.0,-4.0,gemini,False,success,False,0.029126213592233,structured,0.0
v1:building_085,v1,building_085,free_form_openai,success,0.1534489118406492,0.2857730263157895,0.2660697153821554,0.4445155100735529,5.666666666666667,,0.2857730263157895,0.0560621411685241,0.1061720498880716,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.3218795690334206,0,506,1231,630,0.4213155703580349,1.0249791840133222,0.5245628642797668,1.970857618651124,3.1622776601683795,0.0,3.0,-1.0,6.0,2.0,-9.0,openai,False,success,False,0.3990384615384615,free_form,0.0
v1:building_085,v1,building_085,structured_openai,success,0.1410771704180064,0.2817155756207675,0.2472701655512504,0.4395914054244452,5.666666666666667,,0.2817155756207675,0.0668921458098459,0.1253962662909475,1.0,0.7142857142857143,0.8333333333333333,0.5808915850547823,0,577,1014,381,0.4804329725228976,0.8442964196502915,0.3172356369691923,1.6419650291423813,3.605551275463989,0.0,3.0,-2.0,6.0,2.0,-9.0,openai,False,success,False,0.5071225071225072,structured,0.0
v1:building_085,v1,building_085,free_form_claude,success,0.0475857242827151,0.1524249422632794,0.0908483633934535,0.2645290581162324,7.666666666666667,,0.1524249422632794,0.0162932790224032,0.032064128256513,0.6,0.4285714285714285,0.5,0.3209656367441546,0,1003,98,148,0.8351373855120733,0.0815986677768526,0.1232306411323896,1.0399666944213155,3.605551275463989,0.0,3.0,2.0,-9.0,2.0,-12.0,claude,False,success,False,0.3529411764705882,free_form,0.0
v1:building_085,v1,building_085,structured_claude,success,0.0300120048019207,0.2135785007072135,0.0582750582750582,0.3519813519813519,5.333333333333333,,0.2135785007072135,0.0094117647058823,0.0186480186480186,0.6,0.4285714285714285,0.5,0.3700734824539421,1,899,213,230,0.7485428809325562,0.1773522064945878,0.1915070774354704,1.1174021648626145,9.0,6.0,3.0,6.0,-5.0,2.0,-9.0,claude,False,success,False,0.32,structured,0.0
v1:building_085,v1,building_085,free_form_gemini,success,0.1676123963334788,0.407154129405576,0.2871028037383177,0.5786915887850468,3.0,,0.407154129405576,0.0182717929196802,0.0358878504672897,1.0,0.8571428571428571,0.923076923076923,0.6660669478284152,0,427,700,340,0.3555370524562864,0.5828476269775187,0.2830974188176519,1.2214820982514571,3.605551275463989,0.0,3.0,-2.0,2.0,0.0,-7.0,gemini,False,success,False,0.125,free_form,0.0
v1:building_085,v1,building_085,structured_gemini,success,0.1694915254237288,0.3765586034912718,0.289855072463768,0.5471014492753623,3.333333333333333,,0.3765586034912718,0.0007251631617113,0.0014492753623188,1.0,0.8571428571428571,0.923076923076923,0.316001365122821,0,446,804,624,0.3713572023313905,0.6694421315570358,0.5195670274771024,1.5603663613655288,3.605551275463989,0.0,3.0,-2.0,2.0,-1.0,-7.0,gemini,False,success,False,0.005,structured,0.0
v1:building_086,v1,building_086,free_form_openai,success,0.1497524752475247,0.2867036011080332,0.2604951560818083,0.4456404736275565,3.6666666666666665,,0.2867036011080332,0.0222833562585969,0.0435952637244348,1.0,0.75,0.8571428571428571,0.4293045036276124,0,1043,1017,629,0.5574559059326564,0.5435595938001069,0.3361838588989845,1.4371993586317475,3.605551275463989,0.0,3.0,-2.0,0.0,0.0,-11.0,openai,False,success,False,0.1673553719008264,free_form,0.0
v1:building_086,v1,building_086,structured_openai,success,0.1606792945787067,0.2409217877094972,0.2768711311198649,0.3882948790095667,4.333333333333333,,0.2409217877094972,0.0008448324415657,0.0016882386043894,0.8333333333333334,0.625,0.7142857142857143,0.4837138003736551,0,1181,993,662,0.6312132549438803,0.5307322287546766,0.3538214858364511,1.515766969535008,3.605551275463989,0.0,3.0,-2.0,0.0,-2.0,-11.0,openai,False,success,False,0.0060975609756097,structured,0.0
v1:building_086,v1,building_086,free_form_claude,success,0.255634455078728,0.358837287003007,0.4071797393656257,0.5281534300467174,6.0,,0.358837287003007,0.0558151609553478,0.1057290386033931,0.8333333333333334,0.625,0.7142857142857143,0.520767071756724,0,797,1122,628,0.4259754142169962,0.5996793158738642,0.3356493853554249,1.3613041154462855,4.242640687119285,0.0,3.0,3.0,-7.0,3.0,-8.0,claude,False,success,False,0.2596618357487922,free_form,0.0
v1:building_086,v1,building_086,structured_claude,success,0.1769256643121426,0.2911439114391144,0.3006573306659045,0.4509859959988568,6.0,,0.2911439114391144,0.0789392537773666,0.1463275221491854,0.8333333333333334,0.625,0.7142857142857143,0.5087584061394858,0,1082,839,463,0.5783003741314805,0.4484233030464992,0.2474612506680919,1.2741849278460715,5.0990195135927845,-1.0,3.0,4.0,-7.0,3.0,-8.0,claude,False,success,False,0.4866920152091255,structured,0.0
v1:building_086,v1,building_086,free_form_gemini,success,0.1618533798794033,0.3245296671490593,0.2786124009833378,0.4900300464354001,4.0,,0.3245296671490593,0.0918580375782881,0.1682600382409178,1.0,0.625,0.7692307692307693,0.4971117527447754,0,974,893,687,0.5205772314270444,0.4772848743987172,0.3671833244254409,1.3650454302512025,3.3166247903554,-1.0,3.0,-1.0,-2.0,-1.0,-9.0,gemini,False,success,False,0.6039215686274509,free_form,0.0
v1:building_086,v1,building_086,structured_gemini,success,0.1631812420785804,0.3078019237620235,0.2805774993189866,0.4707164260419504,4.0,,0.3078019237620235,0.0915848944394885,0.1678016889131027,1.0,0.625,0.7692307692307693,0.4969131183561969,0,1007,936,536,0.538214858364511,0.5002672367717798,0.2864778193479422,1.324959914484233,2.449489742783178,-1.0,2.0,-1.0,-2.0,-1.0,-9.0,gemini,False,success,False,0.5980582524271845,structured,0.0
v1:building_089,v1,building_089,free_form_openai,success,0.1603498542274052,0.3491525423728813,0.2763819095477386,0.5175879396984924,2.6666666666666665,,0.3491525423728813,0.0058972198820556,0.0117252931323283,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.5413724801573365,1,266,310,172,0.4626086956521739,0.5391304347826087,0.2991304347826087,1.3008695652173914,3.741657386773941,-1.0,3.0,-2.0,-1.0,0.0,-7.0,openai,False,success,False,0.0424242424242424,free_form,0.0
v1:building_089,v1,building_089,structured_openai,success,0.2013170272812794,0.3865363735070575,0.3351605324980423,0.5575567736883321,3.0,,0.3865363735070575,0.0070977917981072,0.014095536413469,0.8,0.5714285714285714,0.6666666666666666,0.5394624055493621,1,219,346,212,0.3808695652173913,0.6017391304347826,0.368695652173913,1.3513043478260869,3.1622776601683795,0.0,3.0,-1.0,-1.0,-1.0,-7.0,openai,False,success,False,0.0420560747663551,structured,0.0
v1:building_089,v1,building_089,free_form_claude,success,0.1014370245139476,0.4624017957351291,0.1841903300076746,0.6323867996930161,0.6666666666666666,,0.4624017957351291,0.0,0.0,0.3333333333333333,0.2857142857142857,0.3076923076923076,0.190673674151935,0,163,316,406,0.2834782608695652,0.5495652173913044,0.7060869565217391,1.5391304347826087,6.324555320336759,0.0,6.0,-2.0,0.0,0.0,-2.0,claude,False,success,False,0.0,free_form,0.0
v1:building_089,v1,building_089,structured_claude,success,0.052916416115454,0.3820047355958958,0.1005139920045688,0.5528269560251285,1.0,,0.3820047355958958,0.009221902017291,0.0182752712735579,0.3333333333333333,0.2857142857142857,0.3076923076923076,0.2715868086364981,0,91,692,484,0.1582608695652174,1.203478260869565,0.8417391304347827,2.203478260869565,8.774964387392123,5.0,6.0,4.0,1.0,1.0,-1.0,claude,False,success,False,0.1818181818181818,structured,0.0
v1:building_089,v1,building_089,free_form_gemini,success,0.0,0.0017391304347826,0.0,0.0034722222222222,11.333333333333334,,0.0017391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0,574,0,1,0.9982608695652174,0.0,0.0017391304347826,1.0,3.0,0.0,3.0,0.0,-13.0,-6.0,-15.0,gemini,False,success,False,0.0,free_form,0.0
v1:building_089,v1,building_089,structured_gemini,success,0.0,0.0017391304347826,0.0,0.0034722222222222,11.333333333333334,,0.0017391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0,574,0,1,0.9982608695652174,0.0,0.0017391304347826,1.0,3.0,0.0,3.0,0.0,-13.0,-6.0,-15.0,gemini,False,success,False,0.0,structured,0.0
v1:building_094,v1,building_094,free_form_openai,success,0.0772296960637767,0.2277115275411698,0.1433857539315448,0.3709528214616095,6.333333333333333,,0.2277115275411698,0.0088660755949603,0.0175763182238667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5751526850710514,0,374,986,176,0.4825806451612903,1.272258064516129,0.2270967741935484,1.981935483870968,5.0990195135927845,4.0,3.0,1.0,9.0,0.0,-10.0,openai,False,success,False,0.1225806451612903,free_form,0.0
v1:building_094,v1,building_094,structured_openai,success,0.0692495424039048,0.2653429602888086,0.1295292439372325,0.419400855920114,3.6666666666666665,,0.2653429602888086,0.0,0.0,0.5,0.5,0.5,0.4172728346921895,0,40,1995,354,0.0516129032258064,2.574193548387097,0.4567741935483871,3.0825806451612903,8.06225774829855,7.0,4.0,0.0,9.0,0.0,2.0,openai,False,success,False,0.0,structured,0.0
v1:building_094,v1,building_094,free_form_claude,success,0.1149883682286473,0.1999284692417739,0.2062593144560358,0.3332339791356185,5.333333333333333,,0.1999284692417739,0.0,0.0,0.4,0.3333333333333333,0.3636363636363636,0.36,0,216,2021,409,0.2787096774193548,2.607741935483871,0.5277419354838709,3.4141935483870967,6.4031242374328485,1.0,6.0,-2.0,4.0,5.0,-7.0,claude,False,success,False,0.0,free_form,0.0
v1:building_094,v1,building_094,structured_claude,success,0.0536988358993616,0.2120950323974082,0.1019244476122594,0.3499643620812545,5.0,,0.2120950323974082,0.0,0.0,0.5,0.3333333333333333,0.4,0.4630771429932815,0,284,1540,457,0.3664516129032258,1.9870967741935484,0.5896774193548387,2.943225806451613,9.1104335791443,5.0,7.0,3.0,3.0,4.0,-8.0,claude,False,success,False,0.0,structured,0.0
v1:building_094,v1,building_094,free_form_gemini,success,0.0,0.0012903225806451,0.0,0.0025773195876288,13.0,,0.0012903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0,774,0,1,0.9987096774193548,0.0,0.0012903225806451,1.0,3.0,0.0,3.0,0.0,-13.0,-6.0,-20.0,gemini,False,success,False,0.0,free_form,0.0
v1:building_094,v1,building_094,structured_gemini,success,0.0,0.0012903225806451,0.0,0.0025773195876288,13.0,,0.0012903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0,774,0,1,0.9987096774193548,0.0,0.0012903225806451,1.0,3.0,0.0,3.0,0.0,-13.0,-6.0,-20.0,gemini,False,success,False,0.0,structured,0.0
v1:building_095,v1,building_095,free_form_openai,success,0.1275906735751295,0.2745241581259151,0.2263067202757036,0.430786904078116,4.333333333333333,,0.2745241581259151,0.0063583815028901,0.012636415852958,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.646306942284506,0,229,762,139,0.3791390728476821,1.2615894039735098,0.2301324503311258,1.8708609271523176,3.605551275463989,0.0,3.0,-2.0,6.0,1.0,-6.0,openai,False,success,False,0.0558375634517766,free_form,0.0
v1:building_095,v1,building_095,structured_openai,success,0.1376811594202898,0.2697862507221259,0.2420382165605095,0.4249317561419473,4.666666666666667,,0.2697862507221259,0.049665711556829,0.094631483166515,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5989264377175999,0,137,1127,369,0.2268211920529801,1.8658940397350996,0.6109271523178808,2.7036423841059603,3.1622776601683795,0.0,3.0,-1.0,8.0,2.0,-4.0,openai,False,success,False,0.3909774436090225,structured,0.0
v1:building_095,v1,building_095,free_form_claude,success,0.1438763376932223,0.2860962566844919,0.2515592515592516,0.4449064449064449,4.333333333333333,,0.2860962566844919,0.0479302832244008,0.0914760914760914,0.6,0.4285714285714285,0.5,0.4432646416811572,0,390,144,201,0.6456953642384106,0.23841059602649,0.3327814569536423,1.216887417218543,4.242640687119285,0.0,3.0,3.0,-5.0,1.0,-7.0,claude,False,success,False,0.3636363636363636,free_form,0.0
v1:building_095,v1,building_095,structured_claude,success,0.1431742508324084,0.3341968911917098,0.2504854368932039,0.5009708737864078,4.333333333333333,,0.3341968911917098,0.0446247464503042,0.0854368932038835,0.6,0.4285714285714285,0.5,0.4580029847961943,0,346,168,250,0.5728476821192053,0.2781456953642384,0.4139072847682119,1.2649006622516556,4.358898943540674,1.0,3.0,3.0,-5.0,1.0,-7.0,claude,False,success,False,0.3410852713178294,structured,0.0
v1:building_095,v1,building_095,free_form_gemini,success,0.0,0.0016556291390728,0.0,0.0033057851239669,11.666666666666666,,0.0016556291390728,0.0,0.0,0.0,0.0,0.0,0.0,0,603,0,1,0.9983443708609272,0.0,0.0016556291390728,1.0,3.0,0.0,3.0,0.0,-12.0,-7.0,-16.0,gemini,False,success,False,0.0,free_form,0.0
v1:building_095,v1,building_095,structured_gemini,success,0.0,0.0016556291390728,0.0,0.0033057851239669,11.666666666666666,,0.0016556291390728,0.0,0.0,0.0,0.0,0.0,0.0,0,603,0,1,0.9983443708609272,0.0,0.0016556291390728,1.0,3.0,0.0,3.0,0.0,-12.0,-7.0,-16.0,gemini,False,success,False,0.0,structured,0.0
v1:building_098,v1,building_098,free_form_openai,success,0.1401115933044017,0.2138613861386138,0.2457857531266992,0.3523654159869494,6.0,,0.2138613861386138,0.0132231404958677,0.0261011419249592,0.875,0.875,0.875,0.6851297879075656,0,891,300,287,0.7333333333333333,0.2469135802469135,0.2362139917695473,1.2164609053497943,5.830951894845301,0.0,3.0,5.0,-9.0,-2.0,-7.0,openai,False,success,False,0.1061946902654867,free_form,0.0
v1:building_098,v1,building_098,structured_openai,success,0.0564516129032258,0.2073732718894009,0.1068702290076335,0.3435114503816794,6.333333333333333,,0.2073732718894009,0.0155038759689922,0.0305343511450381,0.875,0.875,0.875,0.7074585984296987,0,900,304,221,0.7407407407407407,0.2502057613168724,0.1818930041152263,1.1728395061728396,9.1104335791443,5.0,7.0,3.0,-9.0,-3.0,-7.0,openai,False,success,False,0.2857142857142857,structured,0.0
v1:building_098,v1,building_098,free_form_claude,success,0.1258593336858804,0.305334150827713,0.2235791451385627,0.4678252700798497,3.333333333333333,,0.305334150827713,0.0018823529411764,0.0037576326914044,0.8333333333333334,0.625,0.7142857142857143,0.4457213352423661,0,717,416,377,0.5901234567901235,0.3423868312757201,0.3102880658436214,1.242798353909465,3.3166247903554,-1.0,3.0,1.0,-4.0,0.0,-6.0,claude,False,success,False,0.0168067226890756,free_form,0.0
v1:building_098,v1,building_098,structured_claude,success,0.1540711847879083,0.321608040201005,0.2670046472327841,0.4866920152091255,4.0,,0.321608040201005,0.024231934227607,0.0473172792564427,0.8333333333333334,0.625,0.7142857142857143,0.4904835390946502,0,639,576,380,0.5259259259259259,0.4740740740740741,0.3127572016460905,1.3127572016460904,3.3166247903554,-1.0,3.0,1.0,-4.0,2.0,-6.0,claude,False,success,False,0.1772151898734177,structured,0.0
v1:building_098,v1,building_098,free_form_gemini,success,0.0,0.0008230452674897,0.0,0.0016447368421052,14.333333333333334,,0.0008230452674897,0.0,0.0,0.0,0.0,0.0,0.0,0,1214,0,1,0.9991769547325104,0.0,0.0008230452674897,1.0,3.0,0.0,3.0,0.0,-15.0,-11.0,-17.0,gemini,False,success,False,0.0,free_form,0.0
v1:building_098,v1,building_098,structured_gemini,success,0.0,0.0008230452674897,0.0,0.0016447368421052,14.333333333333334,,0.0008230452674897,0.0,0.0,0.0,0.0,0.0,0.0,0,1214,0,1,0.9991769547325104,0.0,0.0008230452674897,1.0,3.0,0.0,3.0,0.0,-15.0,-11.0,-17.0,gemini,False,success,False,0.0,structured,0.0
v4:building_000,v4,building_000,free_form_openai,success,0.0447575631993369,0.1154867256637168,0.085680285600952,0.2070606902023007,14.666666666666666,,0.1052170100832968,0.0037826000398168,0.0075366917889726,1.0,0.5714285714285714,0.7272727272727273,0.2831297584909559,0,3343,655,454,0.864941785252264,0.1694695989650711,0.1174644243208279,1.151875808538163,23.15167380558045,14.0,4.0,18.0,-24.0,-1.0,-19.0,openai,False,success,False,0.0879629629629629,free_form,0.0
v4:building_000,v4,building_000,structured_openai,success,0.0250651041666666,0.1876296435979634,0.0489044140997141,0.3159733248650365,14.333333333333334,,0.1218382614891343,0.0009535918626827,0.0019053667831057,1.0,1.0,1.0,0.5721728348192092,0,2870,1438,751,0.7425614489003881,0.3720569210866753,0.1943078913324709,1.3089262613195345,33.481338085566414,24.0,4.0,23.0,-22.0,-2.0,-19.0,openai,False,success,False,0.0389610389610389,structured,0.0
v4:building_000,v4,building_000,free_form_claude,success,0.0356298547787909,0.1487169882000374,0.0688080873960541,0.2589271156041089,13.0,,0.1080397470641373,0.0125474657421165,0.0247839556497635,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.3393193106862792,0,3071,1474,672,0.7945666235446313,0.3813712807244502,0.1738680465717982,1.3498059508408795,19.44222209522358,19.0,4.0,1.0,-11.0,-4.0,-24.0,claude,False,success,False,0.3601895734597156,free_form,0.0
v4:building_000,v4,building_000,structured_claude,success,0.0861129568106312,0.187763406481616,0.1585709041967453,0.3161629756515355,12.333333333333334,,0.1486999297259311,0.0281796452383947,0.0548146335494922,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6492715499068492,1,2573,3016,1022,0.6657179818887452,0.7803363518758085,0.2644243208279431,1.7104786545924968,20.4939015319192,20.0,4.0,2.0,-11.0,-2.0,-24.0,claude,False,success,False,0.345679012345679,structured,0.0
v4:building_000,v4,building_000,free_form_gemini,success,0.0,0.0,0.0,0.0,30.666666666666668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3865,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-37.0,-13.0,-42.0,gemini,True,success,False,0.0,free_form,0.0
v4:building_000,v4,building_000,structured_gemini,success,0.0,0.0002587322121604,0.0,0.0005173305742369,29.666666666666668,,0.0002587322121604,0.0,0.0,0.0,0.0,0.0,0.0,0,3864,0,1,0.9997412677878396,0.0,0.0002587322121604,1.0,5.0990195135927845,-1.0,4.0,-3.0,-36.0,-12.0,-41.0,gemini,False,success,False,0.0,structured,0.0
v4:building_002,v4,building_002,free_form_openai,success,0.019349290526014,0.3915085110545881,0.0379640044994375,0.5627109111361079,2.6666666666666665,,0.2567591447252165,0.0040943103204856,0.0081552305961754,0.8571428571428571,0.75,0.7999999999999999,0.548823846029078,1,1714,4506,2327,0.2998600419874038,0.7883135059482156,0.4071028691392582,1.4952764170748776,23.108440016582687,14.0,7.0,17.0,-4.0,-2.0,2.0,openai,False,success,False,0.2148148148148148,free_form,0.0
v4:building_002,v4,building_002,structured_openai,success,0.0054694621695533,0.2373794031859995,0.0108794197642792,0.3836808703535811,5.0,,0.1867871745211964,0.000544267053701,0.0010879419764279,0.6666666666666666,0.75,0.7058823529411765,0.3438353420582782,0,3600,3198,1835,0.6298110566829951,0.559482155353394,0.3210286913925822,1.5103219034289712,24.677925358506133,17.0,8.0,16.0,-4.0,-9.0,2.0,openai,False,success,False,0.1,structured,0.0
v4:building_002,v4,building_002,free_form_claude,success,0.0015902140672782,0.324490456163054,0.0031753786028334,0.4899853444064484,17.666666666666668,,0.1779600057545677,0.0,0.0,0.4,0.25,0.3076923076923077,0.5538838348495452,1,3710,466,631,0.6490552834149755,0.0815255423372988,0.1103918824352694,0.8409727081875438,22.38302928559939,14.0,7.0,16.0,-26.0,-7.0,-20.0,claude,False,success,False,0.0,free_form,0.0
v4:building_002,v4,building_002,structured_claude,success,0.014860681114551,0.0979735387707251,0.0292861500915192,0.1784624771201952,17.666666666666668,,0.1459535046320573,0.0,0.0,0.25,0.125,0.1666666666666666,0.1571428571428571,0,5131,255,505,0.8976557032890133,0.0446116165150454,0.0883484954513645,1.0306158152554237,11.575836902790224,2.0,7.0,9.0,-25.0,-9.0,-19.0,claude,False,success,False,0.0,structured,0.0
v4:building_002,v4,building_002,free_form_gemini,success,0.0015822784810126,0.2950897072710103,0.0031595576619273,0.4557054320087496,13.333333333333334,,0.1713879003558719,0.0,0.0,1.0,0.875,0.9333333333333332,0.4553634605997031,0,3841,638,1433,0.6719734079776067,0.1116165150454863,0.2506997900629811,1.0342897130860742,22.38302928559939,14.0,7.0,16.0,-20.0,-4.0,-16.0,gemini,False,success,False,0.0,free_form,0.0
v4:building_002,v4,building_002,structured_gemini,success,0.0,0.0606906173700732,0.0,0.1144360407760605,11.0,,0.039125234922262,0.0,0.0,1.0,0.375,0.5454545454545454,0.1313855843247026,0,5368,18,348,0.9391182645206438,0.0031490552834149,0.0608817354793561,1.003149055283415,26.70205984563738,16.0,4.0,21.0,-16.0,-7.0,-10.0,gemini,False,success,False,0.0,structured,0.0
v4:building_005,v4,building_005,free_form_openai,success,0.1076140736668499,0.2330171358629131,0.1943169127683335,0.3779625263680358,13.0,,0.2330171358629131,0.0347971237801746,0.0672540017371882,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.4349306494602257,0,2339,2674,1087,0.6056447436561367,0.6923873640600725,0.2814603832211289,1.5794924909373382,5.0990195135927845,-1.0,4.0,-3.0,0.0,-6.0,-33.0,openai,False,success,False,0.3461047254150702,free_form,0.0
v4:building_005,v4,building_005,structured_openai,success,0.0943902783665394,0.2183419852131508,0.1724983860555197,0.3584247901872175,13.333333333333334,,0.2183419852131508,0.0459149223497636,0.0877985797288573,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4090534327953329,0,2474,2495,997,0.6406007250129466,0.6460383221128949,0.2581563956499223,1.5447954427757635,4.58257569495584,-1.0,4.0,-2.0,0.0,-5.0,-35.0,openai,False,success,False,0.5089820359281437,structured,0.0
v4:building_005,v4,building_005,free_form_claude,success,0.0603705917513448,0.1357234314980794,0.1138669673055242,0.2390078917700113,20.0,,0.1194783340344972,0.0435294117647058,0.0834272829763247,0.5,0.4285714285714285,0.4615384615384615,0.5997729900754099,1,3226,824,573,0.8353184878301398,0.2133609528741584,0.1483687208700155,1.1970481615743138,18.97366596101028,14.0,8.0,10.0,-19.0,-5.0,-36.0,claude,False,success,False,0.7326732673267327,free_form,0.0
v4:building_005,v4,building_005,structured_claude,success,0.0587505171700455,0.1174672489082969,0.1109808518952716,0.2102383743649863,20.33333333333333,,0.1034928848641656,0.049630844954881,0.0945681906994919,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.6216986017607458,1,3324,718,377,0.8606939409632315,0.1859140341791817,0.0976178146038322,1.1442257897462456,17.944358444926362,15.0,4.0,9.0,-19.0,-6.0,-36.0,claude,False,success,False,0.852112676056338,structured,0.0
v4:building_005,v4,building_005,free_form_gemini,success,0.1138350902999101,0.2185963343763969,0.2044020542920029,0.3587674247982391,10.0,,0.2185963343763969,0.073397385415026,0.1367571533382245,1.0,0.8571428571428571,0.923076923076923,0.6767813373846517,1,1417,7323,1906,0.3669083376488866,1.8961677887105128,0.4935266701191093,2.7566027964785085,4.358898943540674,-1.0,3.0,-3.0,7.0,0.0,-23.0,gemini,False,success,False,0.669059583632448,free_form,0.0
v4:building_005,v4,building_005,structured_gemini,success,0.0480308219178082,0.1973980240633864,0.091659178171718,0.3297116248672494,10.0,,0.1852246320681642,0.0227253738825298,0.0444408136590147,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.4845266479310159,0,1844,6361,1443,0.4774728120145002,1.6470740548938374,0.3736406007250129,2.4981874676333504,21.840329667841555,12.0,3.0,18.0,12.0,0.0,-18.0,gemini,False,success,False,0.4848484848484848,structured,0.0
v4:building_007,v4,building_007,free_form_openai,success,0.1277299138449208,0.1855713533438651,0.2265257173314382,0.3130496579905836,12.666666666666666,,0.1855713533438651,0.0224341507720254,0.0438838056320511,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.653984584297904,0,3033,4700,1170,0.632533889468196,0.9801876955161628,0.2440041710114703,1.856725755995829,7.810249675906654,-3.0,4.0,6.0,-17.0,-4.0,-17.0,openai,False,success,False,0.1937254901960784,free_form,0.0
v4:building_007,v4,building_007,structured_openai,success,0.023998800059997,0.0793675889328063,0.0468727112933938,0.1470631316830232,9.666666666666666,,0.0793675889328063,0.0005862523816503,0.0011718177823348,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.4230920496251837,0,4293,1530,434,0.8953076120959332,0.319082377476538,0.0905109489051095,1.3049009384775807,8.774964387392123,-3.0,8.0,2.0,-6.0,-10.0,-13.0,openai,False,success,False,0.025,structured,0.0
v4:building_007,v4,building_007,free_form_claude,success,0.048871867454833,0.202328688681046,0.093189395142086,0.3365613589458643,12.0,,0.202328688681046,0.015476382395615,0.0304810287347197,0.75,0.4285714285714285,0.5454545454545454,0.6189648723379433,1,2675,5683,1377,0.5578727841501564,1.1851929092805005,0.2871741397288843,2.0302398331595413,12.84523257866513,10.0,4.0,7.0,-14.0,-5.0,-17.0,claude,False,success,False,0.3270868824531516,free_form,0.0
